"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANP32E",-30.8680754920169,3506.14164357582,-0.265495882865828,0.791031285293184,1,-4.95087273660734
"PDLIM2",56.9230273374342,11072.1450020958,0.265235725417226,0.791231259613934,1,-4.95090936830243
"RELA",-55.5039124244759,8960.04902925079,-0.265128743936236,0.791313496728863,1,-4.95092442151817
"PDIA2",14.2020381647424,1231.68306060136,0.265127510571909,0.791314444834911,1,-4.95092459502778
"LST1",-17.4021610934976,804.455642251932,-0.265039567859541,0.791382048549369,1,-4.95093696472636
"HDHD3",114.049893581414,25804.9644566626,0.264718735380929,0.791628693773072,1,-4.95098205710191
"NUDT14",-30.508901357899,3626.69566601419,-0.264706569244744,0.791638047104798,1,-4.95098376595529
"TPGS1",-18.7699056050723,660.624754126334,-0.264676310274723,0.791661310347955,1,-4.9509880157849
"PSMG3",29.2935751630107,3280.8429490933,0.264642093477831,0.791687616613638,1,-4.95099282090129
"KRT75",-0.0602979003409696,0.716966731274471,-0.264552894120293,0.791756195229748,1,-4.9510053443854
"SDHAF2",-27.2232357480366,3662.84742286907,-0.264459048306964,0.791828347912031,1,-4.95101851567589
"YIPF6",27.6945270084379,5327.17739768469,0.264446322819692,0.791838131950728,1,-4.95102030134293
"ALOX5AP",-34.296498175509,2244.24841012886,-0.264382827730476,0.791886950883959,1,-4.95102920982483
"TSR2",45.862385356224,5780.19556536137,0.264333527821531,0.791924856257843,1,-4.95103612522285
"ALDH2",217.562316205069,44790.2173977349,0.264148371863452,0.79206722213456,1,-4.95106208592414
"TM4SF1",-34.0118801220301,2008.59896267971,-0.264137311896097,0.792075726333181,1,-4.95106363606635
"GTF2A1L",-0.33630190823712,0.500253539274893,-0.264116964594627,0.792091371787659,1,-4.95106648773287
"FGF16",-0.0569480169886926,0.454913023981445,-0.264110193065735,0.792096578572902,1,-4.95106743671141
"RXRA",-80.7981345935041,21682.7301350437,-0.26410065663246,0.792103911373001,1,-4.95106877312917
"DDIT3",-13.622566728478,2401.00978668727,-0.26402339213873,0.79216332264438,1,-4.95107959905295
"H2AC18",53.3798601423725,1083.97468344301,0.263999993099823,0.792181315194195,1,-4.95108287698811
"B3GALT6",-20.9318882574598,1448.17928001349,-0.263958299025195,0.792213375878723,1,-4.95108871712758
"CKB",76.1720466590859,1601.62927853765,0.263921650365338,0.792241557181821,1,-4.95109384978911
"PGGT1B",-19.0031458993826,3039.58671564285,-0.263917089934845,0.792245063983384,1,-4.95109448842971
"SP2",-20.4201204163419,4513.5864424444,-0.263910436443759,0.79225018027838,1,-4.95109542016178
"ZNG1A",18.6887461865167,2491.85712571189,0.263865927647785,0.792284406171975,1,-4.95110165241762
"GRWD1",-32.4212602739713,3578.29584121588,-0.2638158548462,0.792322911098335,1,-4.95110866250773
"GNS",-132.889136088994,25003.0778110779,-0.263734307424604,0.79238562043858,1,-4.95112007613715
"RPS4X",1515.55455452552,115282.501065226,0.263634644756911,0.792462262107715,1,-4.95113402044828
"RARA",-52.0928219178058,9568.17065493451,-0.263397235056339,0.79264484090111,1,-4.95116721644892
"PRKACA",47.2133191362136,8963.88096497075,0.263079853481962,0.792888939636322,1,-4.95121154793542
"HAPSTR2",-0.0669976670455226,1.24107414586052,-0.262976607809531,0.792968350492216,1,-4.95122595766553
"PELO",-12.7770579649471,1838.37653563814,-0.262800412469728,0.793103875207285,1,-4.95125053574794
"HDAC11",24.4648331638455,4332.61166917195,0.262586911774126,0.793268102665014,1,-4.9512802956396
"RUNX1T1",4.50181976431196,346.386783080207,0.262528321569481,0.793313172619017,1,-4.95128845831321
"HSPB7",-6.44248513489237,134.512009125725,-0.262440080669911,0.793381052403449,1,-4.95130074843174
"HNF1A",42.6240205778558,9020.15771558041,0.262383535889169,0.793424550610892,1,-4.95130862177261
"GARS1",-47.0318616976683,7061.5693206544,-0.262296014421466,0.793491879537705,1,-4.95132080499208
"PELP1",-65.9003361847253,5504.15632138053,-0.262112495050187,0.793633063236219,1,-4.95134633819623
"TRAPPC5",45.4272584793944,2864.47440214188,0.262095450560051,0.793646176118208,1,-4.95134870870483
"SPMIP3",0.0602979003409679,0.283033268725529,0.262091893647577,0.793648912574385,1,-4.95134920337266
"TIMM17A",-24.2636276843868,3273.20491526961,-0.262050507659215,0.793680752439957,1,-4.95135495852241
"NMRAL1",-34.9413960638867,3586.02626015259,-0.261761173845389,0.793903358010748,1,-4.95139516803269
"PLGRKT",23.3342484895657,3819.93000622514,0.261739795991747,0.793919806223877,1,-4.95139813721175
"SNRNP40",-29.3906294191547,3863.8089546517,-0.261209552620932,0.794327807405058,1,-4.95147170544935
"SUSD5",-2.62684357241139,14.9252459526973,-0.261147936700524,0.794375222097151,1,-4.95148024464522
"ALG12",-24.5341049231311,5098.69644486207,-0.261135241811187,0.794384991165699,1,-4.95148200374815
"OR52P1",0.0759107495364049,1.97239009723482,0.261091904897048,0.794418340365692,1,-4.95148800820595
"ARHGAP18",46.4354972782294,7814.37747432375,0.261077396997865,0.794429504762599,1,-4.95149001809603
"NARS2",-10.3322108033738,1563.55377377284,-0.261029236378852,0.794466566551344,1,-4.95149668935485
"ATP1B3",118.590786385106,20611.053645301,0.260988680548888,0.794497776472583,1,-4.95150230623725
"SLC35F1",-0.644634802895251,28.2623051629335,-0.260761479432306,0.794672626262939,1,-4.95153375691506
"ABO",-67.6765255129376,14804.9700649673,-0.260721844002868,0.794703130027437,1,-4.95153924071091
"RBM8A",77.1543599330344,10576.1079630513,0.260706642844277,0.794714829052929,1,-4.9515413436602
"SLC38A3",-0.652846802655972,64.3272825368118,-0.260596672473889,0.79479946518727,1,-4.95155655346648
"PRPF6",-116.07147454683,14414.3449273295,-0.260520825745524,0.794857840278398,1,-4.95156703995885
"MATN4",-0.476161990787812,15.1062055366516,-0.260400094326384,0.794950763064208,1,-4.95158372587599
"MCOLN1",15.2659309684709,2295.49216164847,0.260397787139809,0.794952538854339,1,-4.95158404466991
"PLA2G12B",34.8949979063236,7613.44218294416,0.260375702855196,0.794969536690786,1,-4.95158709600825
"EFCAB10",-0.111725309565114,0.902015245637009,-0.260346260941191,0.7949921977019,1,-4.95159116353259
"R3HCC1",-27.6282620087341,3600.37812877315,-0.260337752965763,0.794998746198875,1,-4.95159233885964
"MMP23B",-10.4147178321467,388.102788359592,-0.260246283401975,0.795069150258548,1,-4.95160497242253
"AK3",-52.931494107801,9891.83368576854,-0.260193472742621,0.795109799354783,1,-4.95161226448911
"MRGPRX2",0.0602979003409719,0.283033268725529,0.260080409234409,0.795196827794441,1,-4.9516278712672
"C2orf88",72.3668117484958,14548.5395245794,0.259953846038852,0.795294250412848,1,-4.95164533344684
"AKR1A1",-200.26114302803,39296.9805671464,-0.259823655779272,0.795394468348365,1,-4.95166328720426
"MUC17",-1405.16037470842,276532.28592259,-0.259712399876888,0.795480113688056,1,-4.95167862272166
"TARS1",-38.2519489740916,7017.72082626978,-0.259641735882186,0.795534512471974,1,-4.95168835964345
"SYTL5",-14.3698505712753,1723.48451986548,-0.259575215262501,0.795585722507893,1,-4.95169752322439
"FABP5",-42.2195738469841,3663.51491380687,-0.259550185205757,0.795604991802844,1,-4.95170097064518
"CD302",-20.5667921277711,1576.11735972123,-0.259443817820485,0.795686879739765,1,-4.95171561705451
"PGM2",16.5789464616887,2881.5405363289,0.259409626251268,0.79571320292581,1,-4.95172032383832
"GFER",-54.7529705090637,7976.78813342421,-0.259362899440277,0.795749177043565,1,-4.95172675521174
"MEDAG",-2.18037590476755,53.8606736356932,-0.259264554649667,0.795824892334544,1,-4.9517402873883
"ARG2",40.4736452712787,5179.83322537179,0.25925327181058,0.795833579074988,1,-4.95174183957163
"RPS13",406.922697613205,31767.731461987,0.259015240682553,0.796016846945475,1,-4.95177456985845
"FCF1",-22.5333904408726,3120.24913023501,-0.258968662928685,0.796052709997168,1,-4.9517809709846
"CCDC177",0.0573069330621523,0.12415265023716,0.258861515509548,0.79613521097932,1,-4.95179569176519
"TMEM203",-33.7408008613984,4316.91205257815,-0.258766264084817,0.796208554261321,1,-4.95180877307021
"ECHDC1",-32.3721193395941,6000.16635482391,-0.258746327987276,0.796223905220865,1,-4.95181151037544
"ST13",-145.63709505292,23770.200569898,-0.258735998527705,0.796231859021293,1,-4.95181292856838
"GJA8",-0.065920918825148,-0.0217288314836636,-0.258725933473462,0.796239609247224,1,-4.95181431040514
"AKR1E2",1.14862906023833,110.500663362921,0.258706248966464,0.796254766638734,1,-4.95181701274667
"MAD1L1",-33.9182642818698,1949.9836097757,-0.258684594770162,0.796271440812916,1,-4.95181998525522
"CLVS2",0.0856014835197729,1.60716330113713,0.258448633793103,0.796453141687163,1,-4.95185235991777
"NR5A1",-0.0903966022611726,4.07551929130231,-0.258443139862008,0.796457372401355,1,-4.95185311335269
"INPP4B",17.2420845247329,2725.97206704657,0.258384073883082,0.796502857750547,1,-4.95186121262075
"DLX2",0.0722019501106627,0.65537813030924,0.258299830228653,0.79656773305678,1,-4.95187276111332
"RALYL",-0.7703434826823,40.7989217410137,-0.258243186363215,0.796611354804555,1,-4.95188052399053
"PSMD8",83.6406900759739,15989.1788271553,0.258041075780882,0.796767006494639,1,-4.95190820880364
"FGL2",97.3005491415843,13408.5421748611,0.257990257829125,0.796806144277246,1,-4.95191516636738
"SRY",-0.0636477836932463,0.979020438567498,-0.257984053626037,0.796810922520796,1,-4.95191601570061
"SLC39A12",-0.0848836513728486,4.55096804730008,-0.257932612281446,0.796850541003575,1,-4.95192305705128
"WDR43",-20.877680923611,2973.54462150117,-0.257854755431193,0.796910504872991,1,-4.95193371151986
"NECTIN3",30.8563533528827,3973.01533468182,0.257505782912135,0.797179291776215,1,-4.9519814278649
"PPA1",-83.0938307112519,14797.1429021321,-0.256963858568551,0.797596742946151,1,-4.95205539933951
"RAD51AP1",4.82693114793346,549.980367239696,0.256732930526969,0.79777464752817,1,-4.95208687322249
"PCDHA2",0.12448214392535,3.61918965789011,0.256698613076836,0.797801086244509,1,-4.95209154804021
"OR1E2",-0.0535981336364177,0.192859316688419,-0.256568205687843,0.797901556336014,1,-4.95210930680327
"SPEM1",-0.0535981336364176,0.192859316688419,-0.256568205687843,0.797901556336014,1,-4.95210930680327
"LRRN4CL",6.25260429502869,129.292612940889,0.25641425607761,0.798020168476444,1,-4.95213025992706
"ARMC1",14.2709605790501,2257.09598931111,0.256309591490025,0.798100811131082,1,-4.9521444980017
"NSMCE1",41.7574698809626,3835.57813605758,0.256101873258304,0.798260861680705,1,-4.95217273781455
"RNF7",-38.3893416282817,6904.94732842218,-0.256086236089337,0.798272910741397,1,-4.95217486280143
"PTPRA",-40.4025942453736,8792.68761549653,-0.25604472942005,0.798304893516719,1,-4.95218050265226
"TRPM3",0.173236824789154,13.1623654228464,0.256001587766456,0.798338136484499,1,-4.95218636369429
"DEFB126",-0.0535981336364178,0.192859316688419,-0.255918517990832,0.798402147262078,1,-4.95219764642384
"CFAP44",-4.80616432374222,542.079109492981,-0.255891275179899,0.798423139955089,1,-4.95220134580937
"PCDH1",-83.4468399832513,20653.6484380693,-0.255755235241831,0.798527971454682,1,-4.95221981320811
"HOXB5",-14.8880296703978,2352.77377047361,-0.255724475999217,0.798551674837961,1,-4.95222398741079
"DHCR7",-25.7833424657529,3736.78172422758,-0.255638786033989,0.798617709381259,1,-4.95223561337862
"MINDY1",-16.163632709211,5030.67199083193,-0.255630305533808,0.798624244717606,1,-4.95223676375709
"CTSA",166.656133995311,34606.9280871948,0.255504391028168,0.798721280017256,1,-4.95225383955591
"DNAJB12",-34.408659867192,7444.89554469226,-0.255340771198197,0.798847377407296,1,-4.95227601618195
"SLC38A7",-11.1586218819161,2536.19405663669,-0.255229461016385,0.798933164194402,1,-4.95229109478006
"DBP",36.2233060955959,4865.6803878717,0.255043631342389,0.799076388642049,1,-4.95231625350769
"SRSF9",82.0539125441192,9037.39937301685,0.255033701837171,0.79908404179897,1,-4.95231759730823
"CBLN1",-1.3696122510019,74.3389172833808,-0.254958280146462,0.799142173634008,1,-4.95232780272845
"DENND1B",-34.4706993479658,5616.872358417,-0.2549000699935,0.799187040316556,1,-4.95233567716915
"STAM2",-20.913448106714,4279.99446351304,-0.254825620159092,0.799244425047254,1,-4.95234574583341
"SOHLH1",-0.0535981336364177,0.192859316688418,-0.254822381393629,0.799246921460282,1,-4.95234618378038
"TMPRSS12",-0.053598133636418,0.192859316688419,-0.254717008867483,0.79932814284381,1,-4.95236042925682
"KERA",-0.0617933839803801,1.13752642203028,-0.254667960801287,0.799365949953846,1,-4.95236705813482
"IFNA13",-0.0535981336364178,0.192859316688419,-0.254661535788048,0.799370902502012,1,-4.95236792638509
"MYOD1",-0.0535981336364178,0.192859316688419,-0.254661535788048,0.799370902502012,1,-4.95236792638509
"PRLH",-0.0535981336364178,0.192859316688419,-0.254661535788047,0.799370902502012,1,-4.95236792638509
"TRIM43",-0.0535981336364178,0.192859316688419,-0.254661535788047,0.799370902502012,1,-4.95236792638509
"RPL17",-746.502045881396,69674.1560843772,-0.254646568072179,0.799382439993738,1,-4.95236994897679
"OPA3",-21.8608893342016,5133.09074719603,-0.254614101015197,0.799407466569772,1,-4.95237433585138
"FAM110C",-18.6498845486585,4505.17621016414,-0.254577134930642,0.799435961384079,1,-4.95237932994426
"REXO1",-46.5894650954115,6915.01993274996,-0.254485832516601,0.799506341791772,1,-4.95239166173547
"CACNG2",-0.101991984207691,0.282170909546599,-0.254434822404883,0.799545663620887,1,-4.95239854950996
"SMTNL2",-0.610721062391612,28.1171680093999,-0.254320676540856,0.799633656353262,1,-4.95241395736073
"LRRC69",-0.393055213255966,32.1348096915199,-0.254250574368708,0.799687697971456,1,-4.95242341660127
"POTEF",-0.0818343004127522,3.38471001546133,-0.254211372355165,0.799717919144722,1,-4.95242870519186
"ZMAT4",-0.0905066698570294,3.81227248454194,-0.254179506665993,0.799742484905149,1,-4.95243300346759
"SNUPN",-14.3883433630444,2292.70274006704,-0.25415661422593,0.799760133170525,1,-4.95243609103415
"TUBGCP2",-55.327115630791,9585.14662074098,-0.254085476303433,0.799814975556728,1,-4.95244568382973
"EOLA1",17.1808987258501,4602.13068847744,0.254033984020875,0.799854673144848,1,-4.95245262578007
"DDB2",-19.0915742657189,2381.70556791395,-0.253977839173376,0.799897958188792,1,-4.95246019336643
"NUDT11",-0.483570975653524,22.1140791789817,-0.253738527130979,0.800082463517159,1,-4.95249243074582
"AUP1",-94.5160217742268,25578.3307653929,-0.253690103566703,0.800119798596607,1,-4.95249895012256
"KRT84",-0.0535981336364181,0.192859316688419,-0.253646758333444,0.80015321862092,1,-4.95250478473793
"OR51C1P",-0.0535981336364179,0.192859316688419,-0.253601938217319,0.800187776197896,1,-4.95251081683735
"DSG2",196.381311898171,40011.75261683,0.253600893499955,0.800188581709244,1,-4.95251095742757
"RFC5",9.65985858706813,1814.39765834334,0.253594758092494,0.800193312313936,1,-4.95251178307299
"BTBD18",0.129149967099364,1.20046510632779,0.253423533185631,0.800325335442145,1,-4.95253481686368
"IL17C",-0.109828318478209,7.80590368910707,-0.253308109145044,0.800414336514226,1,-4.95255033535475
"NTHL1",-14.2145810851259,1149.27985763694,-0.253107092416175,0.800569342578867,1,-4.95257734472802
"IL36RN",-0.0535981336364178,0.192859316688419,-0.25268833012701,0.800892279978395,1,-4.95263354245784
"NUMB",-52.1799758329871,18260.2215062372,-0.252667784788579,0.80090812483679,1,-4.95263629724254
"TP53I13",78.805196147614,12343.7281637705,0.252638701243711,0.800930554623519,1,-4.95264019647482
"CKM",-0.356583118980672,3.19825266381659,-0.252578138514986,0.800977262292191,1,-4.95264831468434
"TREX2",-1.07076006460493,74.3841090528502,-0.252557361102754,0.800993286578832,1,-4.95265109937173
"R3HDML",0.0602979003409694,0.283033268725529,0.2524182721378,0.801100559164898,1,-4.95266973484336
"TMEM219",-116.270482443,20357.3336988336,-0.252413113154357,0.801104538112057,1,-4.9526704258591
"LYNX1-SLURP2",0.295325716336657,0.757345165046813,0.252352810282405,0.801151048037829,1,-4.95267850203121
"ATG3",-35.8702054794503,6388.49994840516,-0.252292493999782,0.801197569019781,1,-4.9526865780717
"IMMT",-62.968700903255,15244.4844355071,-0.252276870532342,0.801209619266022,1,-4.95268866965942
"MUC7",-0.053598133636418,0.192859316688419,-0.252256035058215,0.801225689562669,1,-4.95269145880189
"ENDOD1",45.1850954118618,8611.12126464209,0.252210929017408,0.801260479916956,1,-4.95269749613776
"PCNA",-59.7204661123442,7725.50780179624,-0.252148192364496,0.801308869450376,1,-4.95270589149632
"SKA2",-12.2033809295917,1346.39368350457,-0.252025504491818,0.801403502306543,1,-4.95272230344185
"AMOTL2",13.4135876054311,2680.2021717885,0.251602133264121,0.801730083920262,1,-4.95277887651756
"KRT4",0.12502243225459,6.04120985281385,0.251586102805996,0.801742450241104,1,-4.9527810167248
"PITPNM3",-3.72334557635872,688.49065942969,-0.25153083680945,0.801785084282576,1,-4.95278839417775
"VPS35L",-22.6338529640407,5206.09522633763,-0.251494418546602,0.80181317887696,1,-4.95279325476369
"FUT3",101.792715559013,5006.35867074515,0.251388632583011,0.801894788130513,1,-4.95280736956686
"POTEC",-0.0535981336364183,0.192859316688419,-0.251269632496429,0.801986594114953,1,-4.95282324041558
"PFDN1",-24.6228332834771,4967.29246140714,-0.251264705324526,0.801990395380757,1,-4.95282389738275
"TACR3",-0.0756116528085201,0.343497964614018,-0.251259681407098,0.801994271289682,1,-4.95282456723625
"SNAP25",-1.10628844888427,172.279556093299,-0.251201043656265,0.802039510172533,1,-4.95283238458895
"CDKL1",7.53947658072798,1382.89489662169,0.25110948347213,0.802110149974758,1,-4.95284458738624
"GRXCR1",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"KRTAP10-1",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"LACRT",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"OR6B2",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"TAAR9",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"TAS2R16",-0.0535981336364178,0.192859316688419,-0.250998885714374,0.802195479678669,1,-4.95285932151575
"FBXW9",7.31228761141415,810.10190540553,0.250837064369133,0.802320334314762,1,-4.9528808681083
"PSMA6",83.3230649040052,13975.621131651,0.25057330402753,0.802523851787355,1,-4.95291595818629
"TFR2",1.44964766405431,192.623095541974,0.250548940531791,0.802542651343547,1,-4.95291919759058
"GSTT4",-0.0535981336364181,0.192859316688418,-0.250457609492698,0.802613125961606,1,-4.9529313382928
"XIRP2",-0.0535981336364179,0.192859316688419,-0.250416855210396,0.802644574090831,1,-4.95293675436321
"KLK3",-0.557541664174146,50.0820654061232,-0.250382457218239,0.802671117626646,1,-4.95294132502479
"OR10AC1",0.0636477836932495,1.0209795614325,0.25033373268905,0.802708716764156,1,-4.95294779826364
"LCN6",-1.73224669498106,56.1641226798718,-0.250258833264531,0.802766515119219,1,-4.95295774648342
"CBLN2",-1.90641383023242,154.163819029451,-0.250025212269224,0.802946802672981,1,-4.95298875717
"C1orf87",0.0539570497098766,0.386206357530186,0.249877507817716,0.803060793081239,1,-4.95300834843113
"TRIM38",-47.1091429682201,12188.6932682802,-0.249872197940025,0.803064891040192,1,-4.95300905250878
"ATF5",-30.96578142011,4149.74749041166,-0.249785258372631,0.803131988426136,1,-4.95302057837157
"CCDC153",0.709343063946918,92.7082871105903,0.249710032069392,0.803190047045376,1,-4.95303054813626
"PPP2R1A",219.057488484792,29776.0518675067,0.249634112761533,0.803248641629383,1,-4.95304060670458
"GNB2",192.439059161348,19631.8874359433,0.249505933782198,0.803347572808159,1,-4.9530575822381
"TMCC3",-66.2867870431146,12407.7172553657,-0.249211855687553,0.803574560381333,1,-4.9530964959126
"TMEM44",6.96633558652979,1523.5020833397,0.249004804844097,0.803734385015708,1,-4.95312386627491
"TAFA2",0.483156068672642,43.3195209016216,0.248979291986358,0.803754079222237,1,-4.95312723728575
"SRPRB",35.920767123288,4770.80503349665,0.248894460661973,0.803819564192467,1,-4.95313844355822
"TLCD4",-28.5753528743203,3491.99384373179,-0.248862939384723,0.803843897185208,1,-4.95314260656739
"IFNA21",-0.0535981336364178,0.192859316688418,-0.248854552681492,0.803850371371125,1,-4.95314371410902
"PDXK",143.550419812156,36623.441936688,0.248741335178124,0.803937771904073,1,-4.95315866187817
"ABLIM2",-22.8163034037179,2256.81219234714,-0.248730194041667,0.803946372662806,1,-4.95316013244205
"PDLIM1",240.844781240667,46879.1260193256,0.248532585130277,0.804098927206554,1,-4.95318620471509
"UFC1",56.6040275168943,10219.3674850594,0.248492171919976,0.80413012722924,1,-4.95319153423475
"HDDC3",14.4846429383297,2443.58810743031,0.248452332600589,0.8041608845024,1,-4.95319678722499
"HUNK",4.57622348507334,1075.55193958901,0.248237112494335,0.804327046847755,1,-4.95322515040115
"TMEM141",-71.3336249326967,9520.24034990693,-0.24812007235443,0.804417412344632,1,-4.9532405644462
"BANF2",-0.0535981336364179,0.192859316688419,-0.248074966480061,0.804452238835116,1,-4.9532465028974
"LRRC9",0.649450080756083,56.8487030999957,0.248036575782393,0.804481880810333,1,-4.9532515564071
"CUTA",-108.041836214633,7942.97312774793,-0.24789168598978,0.804593754732614,1,-4.95327062175046
"UBTFL1",-0.0569480169886943,0.454913023981445,-0.247691216957844,0.804748549788304,1,-4.95329698215036
"HINT3",-12.9184652748704,2708.47339869157,-0.247628149120491,0.804797250129712,1,-4.95330527076485
"PSMA2",80.3010219537136,14223.4748489575,0.247618476176475,0.804804719546267,1,-4.95330654183342
"ZNF446",-8.24020290721751,1694.84849861914,-0.247605661460468,0.804814615056886,1,-4.95330822566866
"CITED4",8.26231692289289,191.788001121722,0.247579434779423,0.804834867371781,1,-4.95331167154552
"SNRPA",-57.336784351256,6777.85240492763,-0.247469448114774,0.80491980081718,1,-4.95332611852739
"INSL6",0.0591613327750196,0.282658633699949,0.247374492015427,0.804993129294267,1,-4.95333858605597
"NAGS",29.9176148830584,7821.61175012281,0.247358860615237,0.805005200583709,1,-4.95334063796663
"DLX3",-0.179936591493709,4.36174199173969,-0.247291144599878,0.805057494562202,1,-4.95334952545183
"ADAMTS7",12.4850200394803,1628.14888712788,0.247275549272135,0.805069538244765,1,-4.95335157193859
"PIP4P1",-24.1575005084542,5896.52568634797,-0.247259882370753,0.805081637248035,1,-4.95335362768782
"CCT6B",1.00974433211702,88.7017263299871,0.247084535718911,0.805217054590564,1,-4.95337662711108
"FAP",-1.03718179099117,84.165071849147,-0.246963969240451,0.805310169531756,1,-4.95339243181429
"SLC6A20",-99.7908335826141,23792.2994520884,-0.246875346586265,0.805378615653666,1,-4.95340404418354
"GLTPD2",6.4658979481971,407.654602934903,0.246834955975924,0.805409811119423,1,-4.95340933524955
"GADD45A",21.3150163306809,3255.53205916701,0.246770736372586,0.805459411421659,1,-4.95341774607215
"KCNJ18",-0.0673915176167956,0.976312746017975,-0.246426858639095,0.80572502041219,1,-4.95346274645165
"TMEM87B",50.7338388466887,9952.60776593565,0.246132912445203,0.805952080565266,1,-4.95350116303104
"DMRTC2",-0.0535981336364179,0.192859316688419,-0.246106404462969,0.805972557597231,1,-4.95350462517605
"TMEM222",-37.8955487228568,5710.23503964494,-0.245952115835792,0.806091745994423,1,-4.95352476905797
"CLPS",0.0665789316264866,1.9166825675511,0.245939464207495,0.806101519614841,1,-4.95352642029151
"FUT4",23.2514030029361,5478.58596188111,0.245815696544315,0.806197134073462,1,-4.95354256941536
"TRPC5",-0.108691750912246,0.806278324132653,-0.245741610649334,0.806254369186624,1,-4.95355223221035
"S100A4",95.4451415923922,2621.86317498512,0.245684388588719,0.806298576850228,1,-4.95355969351637
"PRRG3",0.342591613327748,17.4815565133443,0.245610105324813,0.806355966306731,1,-4.95356937688037
"TOR1B",20.1495633785962,4651.58500821315,0.245319244083341,0.806580688824184,1,-4.95360726461649
"POLDIP2",-64.9997626368149,13425.2347997148,-0.245224335576074,0.80665401965051,1,-4.95361961774592
"NOTCH2NLB",6.50164748459713,462.386123527386,0.245158866642067,0.806704605064116,1,-4.9536281362884
"RBMXL2",-0.0647843512591966,-0.0213541964580834,-0.244992944878702,0.806832810308933,1,-4.95364971515714
"PDCL2",0.052102649997009,0.227700374067397,0.244991253818548,0.806834116992637,1,-4.953649935012
"TEDC2",4.37475049350974,404.167424864937,0.244874695847345,0.806924182755415,1,-4.95366508506909
"RPL30",-686.421141592364,54974.5775111463,-0.24483615124375,0.80695396720927,1,-4.95367009346353
"RAB21",-27.0724702398684,4583.46232867238,-0.244631944362875,0.807111768089683,1,-4.95369661448567
"IYD",86.3378904707788,16268.6192458793,0.244477284045913,0.807231287142583,1,-4.95371668602427
"ADAMTS16",-0.409104504396708,4.12830900316082,-0.244351393375295,0.807328576826381,1,-4.9537330145306
"GLDN",-0.723036429981452,22.9721992866215,-0.244195313726533,0.807449201065969,1,-4.95375324700179
"ALG1",23.7438211401577,3552.82932521639,0.244194886372015,0.807449531348015,1,-4.95375330238168
"PCK2",-503.274115391454,86319.7988997288,-0.244192322496178,0.807451512846831,1,-4.95375363462635
"TIMM23",-24.6868298139652,4394.76415636559,-0.244190783467081,0.807452702290495,1,-4.95375383406264
"CXCL10",-19.4784743674079,1482.70703803026,-0.24387394388731,0.807697582375529,1,-4.95379486523894
"NAAA",-108.00292373031,19984.2951645944,-0.243863304134955,0.807705805995418,1,-4.95379624217868
"WDR45",-31.2095816234951,5986.25670801654,-0.243831428737361,0.807730443084062,1,-4.95380036696276
"C1GALT1C1",-15.4515054136441,2501.29161673265,-0.243782530050665,0.807768238164765,1,-4.95380669357128
"BPY2",0.0502482502841417,0.0691943906046077,0.243693854851304,0.807836778715269,1,-4.95381816331066
"CELA2A",0.0502482502841417,0.0691943906046077,0.243693854851304,0.807836778715269,1,-4.95381816331066
"KRTAP10-7",0.0502482502841418,0.0691943906046077,0.243693854851305,0.807836778715269,1,-4.95381816331066
"LECT2",0.0502482502841418,0.0691943906046077,0.243693854851305,0.807836778715269,1,-4.95381816331066
"OR10H4",0.0502482502841418,0.0691943906046077,0.243693854851305,0.807836778715269,1,-4.95381816331066
"OR1S1",0.0502482502841418,0.0691943906046077,0.243693854851305,0.807836778715269,1,-4.95381816331066
"PRR23C",0.0502482502841417,0.0691943906046077,0.243693854851304,0.807836778715269,1,-4.95381816331066
"PSG1",0.0502482502841418,0.0691943906046077,0.243693854851305,0.807836778715269,1,-4.95381816331066
"NSDHL",-17.9171971047458,2655.1530341468,-0.24345919726178,0.808018161992837,1,-4.95384849511177
"CMA1",-7.9078863432434,135.343563010948,-0.24341618317574,0.80805141172298,1,-4.95385405194036
"ACTR10",-22.775641083922,4750.11070071072,-0.243389351216902,0.808072152905918,1,-4.95385751776395
"OAZ1",529.135765029685,73785.50892447,0.243316516484422,0.808128455055488,1,-4.95386692373834
"MAGEC1",0.0502482502841418,0.0691943906046077,0.243130356087931,0.808272363910927,1,-4.9538909519633
"NANOGNB",0.0502482502841419,0.0691943906046077,0.243087939286989,0.808305154580801,1,-4.95389642424504
"OSBPL5",17.0698809595015,4355.38256852219,0.242953102304571,0.80840939372154,1,-4.95391381351748
"PTP4A3",-12.9329415565005,1221.09241649809,-0.242939070402762,0.808420241635819,1,-4.95391562259033
"MAPRE1",-48.8899855237159,8201.42395175592,-0.242855270034478,0.808485027585799,1,-4.95392642443942
"C1orf131",9.36470993599278,2043.46031891091,0.242840549459068,0.808496408179598,1,-4.95392832153403
"ZNF394",-18.8053498235331,3385.95649206739,-0.242811123641926,0.808519157635396,1,-4.95393211340292
