"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AK9",68.5695072006358,-0.0222349273244854,0.108228527565688,-0.205444237527764,0.83722506075741,0.956141224911786
"CCZ1",435.457719965591,-0.0351483229375515,0.17110593594691,-0.205418489680317,0.837245175613561,0.956141224911786
"HSF2BP",18.1504160301786,0.0592899887606816,0.289085367141762,0.205095087817457,0.837497834214959,0.956141224911786
"MFSD8",180.434279279485,0.0236863741918288,0.115507440263531,0.205063623068681,0.837522417032109,0.956141224911786
"NCOA7",673.962817403794,-0.0300010543045126,0.146149642258281,-0.20527627602053,0.837356278363234,0.956141224911786
"SEL1L3",2527.67771551394,-0.0250706560641814,0.122235266848274,-0.205101659370536,0.837492700004012,0.956141224911786
"TSPAN7",441.165598817801,-0.0387307237314525,0.188848692004764,-0.205088652297763,0.8375028621527,0.956141224911786
"GALC",692.172465723736,-0.0273117369285895,0.133288068553887,-0.204907590190997,0.837644324931468,0.95614905052441
"SLC5A6",261.40733641179,0.0351475228036722,0.17150767454116,0.204932653292068,0.837624742962214,0.95614905052441
"FGF18",8.39515629158562,-0.0671693851839531,0.328226491028382,-0.2046434002737,0.837850744403637,0.956173614878049
"KMT2E",1543.17395570554,-0.0166552571279014,0.0815564947249544,-0.204217422341047,0.838183597182671,0.956173614878049
"NPC2",725.718639865478,-0.0274411604779402,0.134352468329869,-0.204247535002969,0.838160066647662,0.956173614878049
"PURG",1.35922398362962,0.0914922977315084,0.447925892174811,0.204257667015601,0.838152149356964,0.956173614878049
"SHISA9",14.0157044380695,-0.0818771454123779,0.400679794594375,-0.204345580977612,0.838083452894728,0.956173614878049
"SPDYE15",43.4152367946422,-0.424928315025882,2.0764154715864,-0.204645130437808,0.83784939253843,0.956173614878049
"TMEM161A",99.3339224655066,-0.0427670554502694,0.208864293125787,-0.204760013357157,0.837759629742297,0.956173614878049
"TMEM59L",10.5834498795641,0.0672899418476259,0.329099301231248,0.204466984876225,0.837988589237429,0.956173614878049
"ZNF708",103.765151624941,0.0307970123100324,0.15077612541562,0.204256557363703,0.838153016453055,0.956173614878049
"GALNT14",74.9681263162091,-0.0387267874814253,0.189885538523258,-0.203948061461678,0.838394086689102,0.956348096552026
"HYAL2",139.993304874699,-0.0359807215860963,0.176587706466696,-0.203755529226958,0.838544546266808,0.95643041418077
"PTPRG",337.679147204622,0.0273280746355971,0.134200335306903,0.203636410990333,0.838637637424897,0.95643041418077
"SKP2",224.062709316774,0.0438458451252906,0.215316051700507,0.203634818579517,0.838638881912673,0.95643041418077
"PRICKLE3",140.141848075375,-0.0771261895439305,0.379073368669249,-0.203459794115015,0.838775668048598,0.956455157700038
"RPL24",3771.42161728198,-0.0236111382933153,0.1160178616185,-0.203512958814528,0.838734117948614,0.956455157700038
"CNN3",1039.75797135066,0.033120966868436,0.162872601414305,0.203355055305988,0.83885752646083,0.956482880380425
"CAMK1",112.689433157677,-0.0458337390250244,0.225597451462417,-0.203166031920622,0.839005261731606,0.956520094330271
"KATNIP",146.869657077487,0.0264856290220281,0.130335206185296,0.203211624834304,0.838969627095114,0.956520094330271
"COX6C",4354.22666393357,0.036132694744414,0.177948890335446,0.203050969726765,0.839095193829128,0.956557010743068
"CATSPERE",22.2337104638732,0.129526896978035,0.638716613369,0.202792434495835,0.839297271475316,0.956665284850174
"ZNF76",159.364149913041,-0.0249402089070845,0.122990141482064,-0.20278217917752,0.839305287508888,0.956665284850174
"ABHD4",265.943036669244,0.0258610215807558,0.127995214365338,0.202046785178549,0.839880149055359,0.95692678622492
"CABP4",13.3901943690663,0.0520581492562158,0.257389566239706,0.202254310525293,0.839717916682338,0.95692678622492
"CFAP91",10.4243293251091,0.0559164689004281,0.276650347097744,0.202119641225941,0.839823193264077,0.95692678622492
"FGF7",45.0313147380163,0.0646677390360904,0.319864497246794,0.20217229355778,0.839782032409289,0.95692678622492
"SAXO2",3.68543097065512,0.0834719657049059,0.412778343245023,0.202219828319232,0.839744872581218,0.95692678622492
"UTP11",237.918394803516,0.0189680517825018,0.0937564959802562,0.202311867398459,0.839672922959808,0.95692678622492
"CPZ",24.0326755054596,0.0785149293379826,0.388967512416598,0.201854722648122,0.840030299475218,0.957027494948117
"HTR3E",6.48241648461871,-0.0653404262270613,0.323907347740831,-0.201725668413495,0.840131194613701,0.957027494948117
"PTGES",127.433320115827,0.0874952348058965,0.433761502911332,0.201712771231757,0.840141277828529,0.957027494948117
"ARRB1",591.353409815775,0.0191479013797732,0.0950192143981798,0.201516098623311,0.840295042744409,0.957137054924261
"SNAPIN",183.375250871231,-0.0171386210999325,0.0851818809888823,-0.201200312800904,0.840541946914613,0.957352682770355
"CSNK2A2",489.876133212056,0.015432213940873,0.0768847259289315,0.200718852209186,0.840918417773516,0.95738783627739
"HSPB3",0.882075650848843,0.210607358557497,1.04864857977362,0.200836927279264,0.840826087380209,0.95738783627739
"NPY4R",31.5357286893022,-0.0674367883449564,0.335767781065017,-0.200843535764673,0.840820919850615,0.95738783627739
"OR1F1",1.13650661508905,-0.335660250432351,1.67181381902502,-0.200776095168363,0.840873655596303,0.95738783627739
"SLX1B",57.4051043185972,-0.157557603906635,0.783796920979921,-0.201018401181843,0.840684185683831,0.95738783627739
"SNU13",804.361720247926,-0.0233525076844897,0.116279065793346,-0.200831572950477,0.840830274222425,0.95738783627739
"ABCD1",303.67974404778,0.0367245692448864,0.18339198542554,0.200251767598629,0.841283682321142,0.957448673361139
"C7orf25",68.133352760046,0.0237059867158605,0.118868089308523,0.199431040355428,0.841925581440382,0.957448673361139
"CFAP52",0.838581090449526,-0.112096406695608,0.561201340931155,-0.199743654406841,0.841681070401684,0.957448673361139
"FSCN2",6.73408326753027,-0.0700155055948605,0.351186490941076,-0.199368447821668,0.841974540014786,0.957448673361139
"MARS2",49.9857045585862,0.0386098301969074,0.192842456465505,0.20021436619593,0.841312932047426,0.957448673361139
"MCF2L",290.004422208721,-0.026700096537851,0.133552794209515,-0.199921661661114,0.841541848871851,0.957448673361139
"MS4A7",234.285816319925,-0.0374809305191715,0.187609362909193,-0.199781769619425,0.841651259636991,0.957448673361139
"NOXRED1",5.10118472033338,-0.0456954497289621,0.228320167408158,-0.200137597338365,0.841372969735088,0.957448673361139
"NPIPB4",114.803909312414,0.0738367287408555,0.369150126240312,0.20001815925911,0.841466379056378,0.957448673361139
"PHKG1",58.1404840765653,-0.106855902393187,0.535155911971718,-0.199672469280006,0.841736746497537,0.957448673361139
"PLPP6",186.455751495819,0.0295231829200816,0.148005565724064,0.199473464228524,0.841892398719159,0.957448673361139
"POLR2B",912.825796715978,0.0255632772068522,0.127592241302778,0.200351345394037,0.841205808682763,0.957448673361139
"PPFIA1",586.673656329357,0.0150149394287574,0.0750759960520704,0.199996539750781,0.841483287333083,0.957448673361139
"SMTN",451.413096790752,-0.044929335144932,0.225407736773184,-0.199324724998867,0.842008739457299,0.957448673361139
"TMEM234",59.1331167870417,0.0305903908878875,0.153251712032949,0.199608803595686,0.84178654207455,0.957448673361139
"UPF3A",290.801429253729,0.0177964830784109,0.0888291588627134,0.200345059057866,0.841210724791756,0.957448673361139
"VAMP3",825.771533071592,0.0179469539275073,0.089998756587086,0.199413354229413,0.841939415097331,0.957448673361139
"ZNF251",61.8946341163682,0.039496781211964,0.197866347441709,0.199613434637235,0.841782919923191,0.957448673361139
"PLGLB1",19.9053905328922,-0.0645548126379947,0.323999052441706,-0.199243831583765,0.842072014055764,0.957455120099935
"SCD5",62.8668032148527,0.0325118898177357,0.163341814665688,0.199042051077233,0.842229850636003,0.957569077735892
"LETM1",584.325089854696,-0.0181604057420414,0.0913112116466972,-0.198884730741587,0.842352914016591,0.957629369236003
"MRPL39",119.11290115275,-0.0480571425386239,0.241742109876174,-0.198795081929416,0.842423043264846,0.957629369236003
"YEATS2",223.260576090239,0.0173095587344664,0.0870906726124214,0.198753301762853,0.842455726909863,0.957629369236003
"BAG6",407.238408870493,0.127476058239983,0.643502350623345,0.198097268978893,0.842968961533399,0.95801621262541
"LEFTY2",2.17454546996626,-0.10369518654158,0.523319344813512,-0.198148965004403,0.842928515718886,0.95801621262541
"VRK3",513.63824157856,-0.0252853560835558,0.127635489103035,-0.198105999054416,0.842962131288431,0.95801621262541
"ARL5B",458.367883409179,0.0282469214425597,0.143054909522808,0.197455099840918,0.843471414805651,0.958132786190508
"BOLA1",79.8276317157905,-0.0208273189953099,0.105599444157269,-0.197229437725939,0.84364799506035,0.958132786190508
"CLDN8",22.8724510052959,-0.0931017541172928,0.470995899135288,-0.197669988822027,0.843303271824811,0.958132786190508
"COG5",643.124478090803,0.0954186997602997,0.482217300641739,0.197874899206884,0.84314294339264,0.958132786190508
"EIF4B",3800.37157985792,-0.0201146353276857,0.101709836327943,-0.197764897220266,0.843229011653866,0.958132786190508
"HMGCL",412.736115632605,0.017973957615741,0.090986546736938,0.197545222456982,0.84340089619654,0.958132786190508
"PCDHGC3",68.3331464898144,0.0726772064337042,0.368362673362287,0.197297966621677,0.843594370474456,0.958132786190508
"RBPMS",318.220124637102,-0.0595797856595934,0.301948955773096,-0.197317409186093,0.843579156594134,0.958132786190508
"ZNF429",179.740920974319,-0.0267079861924669,0.135282310795612,-0.197424083277363,0.843495684752293,0.958132786190508
"ZSCAN32",88.8959365106802,-0.0184497510954291,0.0935276915868485,-0.197265117767789,0.843620074959677,0.958132786190508
"C4orf51",2.21436573332807,0.142125681459329,0.723973048650133,0.196313497752888,0.84436479726649,0.958162863101538
"CHAF1B",43.666978399905,0.0378303809008839,0.192090995739904,0.19693989692316,0.843874571799169,0.958162863101538
"CLEC11A",67.4735679500256,0.0638568898568356,0.324190488564111,0.196973360136713,0.843848384895571,0.958162863101538
"COL9A2",67.4892699468623,0.056641230345219,0.288458639858641,0.196358238300562,0.844329780921297,0.958162863101538
"DDX60",565.835077447022,-0.0273703246054872,0.139471053165129,-0.196243765170983,0.844419374327383,0.958162863101538
"EPS15",562.709811486831,-0.0169756482570167,0.0862222529718658,-0.196882448230109,0.843919529132734,0.958162863101538
"GPRIN1",36.3330472557007,-0.116687993677384,0.593067303573898,-0.196753375163675,0.84402053904487,0.958162863101538
"PEAK3",8.92499587015758,-0.0654974147816796,0.333221030371509,-0.196558466638964,0.844173075286015,0.958162863101538
"PRAG1",196.365507243101,0.105566999234049,0.537235462141565,0.196500429836167,0.84421849626432,0.958162863101538
"RHOXF2",5.3678542782006,-0.459631382981304,2.34459832193706,-0.196038433825017,0.84458008376132,0.958162863101538
"RPL37",9242.12723527073,-0.0262200191490948,0.133734795940864,-0.196059813488548,0.844563349951954,0.958162863101538
"SAMD15",4.26812428285586,-0.06435520404403,0.327135711777255,-0.19672326110287,0.844044106055123,0.958162863101538
"SLC39A13",163.31302057,-0.0224465435345322,0.113924066884116,-0.197030742919009,0.843803479945224,0.958162863101538
"TAS2R13",2.9143800277517,0.0850819087496885,0.434053672027298,0.19601702331489,0.844596841784527,0.958162863101538
"TEX38",1.67278944037159,0.174582721773606,0.890127279818289,0.196132312459006,0.844506605710708,0.958162863101538
"ZNF48",78.9362468024059,-0.0264655908800998,0.134799218776638,-0.196333414394287,0.844349209399866,0.958162863101538
"FOXF1",115.371534449663,-0.0361511758959275,0.184677835726301,-0.19575265084601,0.844803772118473,0.958230699071251
"SLC30A10",174.084681830898,0.0552790981867874,0.282379514749956,0.195761715348709,0.844796676949024,0.958230699071251
"UBA52",4901.86248804269,-0.03702339864035,0.189165452298135,-0.195719663345288,0.844829592936051,0.958230699071251
"MRGPRF",110.969690155741,-0.0527113287992626,0.26954472283834,-0.195556894025621,0.844957002327916,0.958309814786236
"PWP2",49.4012905653727,0.129256060708492,0.661339038589846,0.195445986349303,0.845043818797953,0.958342884295905
"EVA1B",77.4034620407108,-0.0575966062266679,0.294850229574511,-0.1953419073466,0.845125291620734,0.958349732426409
"SHPK",226.807082889303,0.0206212348316662,0.10559236864528,0.195290958013641,0.845165175254575,0.958349732426409
"RFLNB",284.654083493075,-0.0425636953774192,0.218075096896782,-0.195179073553571,0.845252760891588,0.958383664559594
"KIF16B",752.548279521662,0.0242669464627731,0.124449560928627,0.194994231250767,0.845397463735791,0.958482349573846
"CSMD2",3.14451710764632,0.0861269367104023,0.442046165980923,0.194836972557566,0.845520576999788,0.958491168347666
"TBC1D8B",198.052371070172,0.028095584979495,0.14419877443275,0.194839277171513,0.845518772757214,0.958491168347666
"CTU1",30.3069882603701,-0.0547949841665813,0.281533127721391,-0.194630680268672,0.845682082961295,0.958608872734071
"HSPB6",240.778867801156,-0.091010949800373,0.468250497724117,-0.194363807924866,0.845891026587917,0.958673660403701
"POFUT2",180.680866592308,-0.0305386168875521,0.157039127966132,-0.194465018260533,0.845811784224482,0.958673660403701
"PPIG",1105.98757710229,0.0144409566167703,0.0743089637263225,0.194336670740772,0.84591227383916,0.958673660403701
"GRIN3A",26.3312299468993,0.0919647461338591,0.473576023104509,0.194192150039581,0.84602542923677,0.958736528216019
"MIB2",235.34863565099,-0.054079974834003,0.278924558263773,-0.193887462511855,0.846264000883935,0.958941502501492
"HNRNPUL2",933.923025897449,-0.0176108816637998,0.0910014820421163,-0.193523020379485,0.846549379153441,0.959003355432752
"MSTN",1.64385614970738,-0.0822492496818284,0.424970507407962,-0.193541076964362,0.846535239378388,0.959003355432752
"SLC24A1",227.557705180388,-0.0686879256076584,0.354687219218334,-0.193657740921802,0.846443883199081,0.959003355432752
"USP42",222.615401458843,0.0165165950647333,0.0853461048616797,0.193524884252207,0.846547919587167,0.959003355432752
"RAVER2",471.461171183041,0.0221691275624119,0.1146074584664,0.193435295216073,0.846618075796828,0.959015813931649
"CDC20",156.649302425623,-0.0424353420697537,0.220194350274323,-0.192717669717169,0.847180084427228,0.959129499575298
"CTH",92.9573561716891,0.0385976617883938,0.200078518010932,0.192912573384239,0.847027437859895,0.959129499575298
"FGA",1.08059275874834,0.161064261648871,0.834625544135555,0.192977872269281,0.846976297721328,0.959129499575298
"GRM4",1.10781247670093,0.094647953981448,0.491088726818345,0.19273086269899,0.847169751637227,0.959129499575298
"GTPBP1",685.568590625268,-0.0350314979992042,0.18162448171208,-0.192878722455147,0.847053949151171,0.959129499575298
"KCNB1",14.5310675274428,0.0616775989224318,0.319768592901391,0.192881978692172,0.847051398931568,0.959129499575298
"NRXN2",36.9894345185538,0.0435012207280987,0.225594775783759,0.192829025304186,0.847092871162933,0.959129499575298
"RAB19",45.3837226824528,0.0420129762788636,0.217991206483453,0.19272784878161,0.847172112145658,0.959129499575298
"CKAP5",484.722440506799,0.018858606074929,0.0979370818192206,0.192558382633246,0.847304840707371,0.959194085221584
"HS6ST2",1.39282041189038,-0.109404798301667,0.568450490401618,-0.192461437097839,0.847380771928428,0.959194085221584
"NOA1",197.075170914443,0.0187003779164818,0.0971832961812778,0.192423787330692,0.847410260958651,0.959194085221584
"IGFBP6",156.396819558885,0.049386664595447,0.256864818431611,0.192267142292964,0.847532954853887,0.959202318032579
"TNF",19.065268653635,-0.0923178586681986,0.480080341866027,-0.19229668582006,0.847509814288594,0.959202318032579
"CDYL",238.947813446684,0.0160413000847835,0.0834807709621681,0.192155629373057,0.847620300788682,0.959235856159099
"PPP2R2B",28.5330713036605,0.0362848043568821,0.188941166827727,0.192042872213051,0.847708623216012,0.959270494721769
"CCDC126",74.056168112796,-0.0293680697542039,0.153652755999876,-0.191132723673551,0.84842161043057,0.959327519324762
"ERCC6L",44.513778741751,-0.067396170956682,0.351671552616848,-0.191645216837062,0.848020121027666,0.959327519324762
"GGTLC1",1.27878965606121,0.104138820953553,0.544556393568105,0.191236063305038,0.84834065053889,0.959327519324762
"GLYR1",716.981952873538,-0.0212392873927327,0.111053579698204,-0.191252613832458,0.848327684423859,0.959327519324762
"HK1",299.169057712638,0.0340836963581442,0.178360512501565,0.191094406940802,0.848451629509295,0.959327519324762
"IL5RA",12.1861709550939,-0.0603725522807306,0.3155589137186,-0.191319432461248,0.848275337383943,0.959327519324762
"KCNG1",66.2163048764044,-0.0551096542906468,0.288209381494237,-0.191213950097418,0.848357974666781,0.959327519324762
"MYCT1",35.8126149623337,0.0468944785584973,0.245346698980202,0.191135559408042,0.848419388795372,0.959327519324762
"NCL",3160.5086866284,0.0203296785961805,0.106146555874782,0.191524618284957,0.848114594920961,0.959327519324762
"SEC14L1",362.5801455703,0.031891957793214,0.166425563183328,0.191628961219636,0.848032855145017,0.959327519324762
"SMUG1",172.92049104906,0.0174237550094275,0.0909110961157617,0.191657077671146,0.848010829664425,0.959327519324762
"ZNF583",29.1265609734741,-0.0312851415835922,0.163234894243471,-0.191657192713521,0.848010739544349,0.959327519324762
"PI4KB",437.75759672505,0.0224246953571841,0.117465636373451,0.190904302309235,0.848600569411283,0.959404522596937
"PLCB4",237.063307452673,0.0314292351063488,0.164671559076299,0.190860129597646,0.848635177860548,0.959404522596937
"PELO",131.610233099405,0.0216191843180935,0.113319445899067,0.190780886250975,0.848697264192637,0.959409455767246
"BCAM",176.486811278225,-0.0644950449459472,0.339115680985782,-0.190185970635346,0.849163404295054,0.959805844460258
"LAMC1",495.872104466923,0.0345003159208316,0.181389466635453,0.190200217028966,0.849152241060648,0.959805844460258
"GJC3",1.89379729795003,-0.0806304802403238,0.424357206219419,-0.190006152973476,0.849304308989731,0.95985075577478
"PCMT1",590.377511679451,-0.0149701421863813,0.0787952531350821,-0.189987868440721,0.849318636976095,0.95985075577478
"METTL17",220.728852628475,0.0415488837532327,0.218956169660805,0.189758908450024,0.849498057073427,0.959857729885617
"MUL1",235.1980946489,0.0199597356836264,0.105165936507717,0.189792782211013,0.849471512059939,0.959857729885617
"RUFY1",189.60420594046,0.0712026481689425,0.375022510453447,0.189862331418053,0.849417010685877,0.959857729885617
"PATL1",366.504284810694,0.0248556932007445,0.131038530524643,0.189682325505552,0.849558071566591,0.959860288730087
"HNRNPF",1998.05909268886,-0.0331342348764878,0.174769002492435,-0.189588739444353,0.849631411795438,0.959877902083468
"KHNYN",1118.42467791213,0.017558759840634,0.0926589271939724,0.189498846709896,0.849701858914381,0.959892244750623
"SETDB1",246.608778928058,0.0169708982166364,0.089661254908437,0.189277946577563,0.849874978979619,0.959970720098147
"TRAIP",21.7023514056183,0.0425631444590055,0.224889102968923,0.189262813969636,0.849886838712727,0.959970720098147
"IMPDH2",721.905526659808,0.0234878528397698,0.124256574298418,0.189027043215925,0.850071621441064,0.960085240392869
"PLPPR1",1.86202644630657,0.0764801090303906,0.40500241786949,0.188838648007864,0.850219280027835,0.960085240392869
"SPAG5",197.935174532613,0.0287630394828309,0.152274997021222,0.188888787033253,0.850179982030857,0.960085240392869
"ZNF497",27.5623988882452,0.100528442401082,0.531962987660017,0.188976385073863,0.850111325276461,0.960085240392869
"ADRB2",28.1712941658918,0.0395798152891357,0.209870358341922,0.188591736354936,0.850412810025127,0.960238540450247
"SLC35E1",531.189923585504,0.0160572800727371,0.0851872504690673,0.188493935234683,0.850489469290578,0.960259864756382
"GAPDHS",2.04786083353147,-0.119830683532349,0.636519514987324,-0.188259245334741,0.850673431590205,0.960402330285341
"DOCK3",27.4056923924898,-0.139422227466904,0.741093384406586,-0.188130444017583,0.850774396298899,0.960451079323779
"CASR",18.1381166292613,-0.0524041690259395,0.27918448229365,-0.187704447594692,0.851108343568847,0.960578747701527
"CNMD",4.19677029305601,-0.14870665752105,0.793223844021032,-0.187471239854846,0.851291171179262,0.960578747701527
"DHRS3",871.797467181661,-0.0266893105224432,0.142365665486232,-0.187470134960485,0.851292037401089,0.960578747701527
"GPM6B",109.15262008907,-0.0803289011126432,0.427720237101782,-0.187807108817084,0.851027862901769,0.960578747701527
"GZF1",119.944970836078,-0.0324007608296638,0.172491184017364,-0.187840097534504,0.851002001918356,0.960578747701527
"NKX6-2",35.5846290571558,-0.500932393633812,2.66992332330063,-0.187620516762461,0.851174141807993,0.960578747701527
"PLSCR4",177.758469105001,-0.0298361757560281,0.159081889304121,-0.187552309609484,0.851227614107719,0.960578747701527
"AP1B1",1474.20390486444,-0.0189009127574053,0.101065745845811,-0.187016012193103,0.851648078520798,0.960583522057767
"BAZ1A",608.566241544041,-0.0186602576182364,0.0998890787078499,-0.186809788013091,0.851809772294257,0.960583522057767
"C4orf46",46.614139240197,0.0232117243271153,0.124376992469491,0.186623939574749,0.851955495438074,0.960583522057767
"CCDC196",6.64875957887728,0.0717858220813934,0.384911402880423,0.186499598463947,0.852052993712757,0.960583522057767
"DCLRE1B",49.5255545865525,-0.0352902519258068,0.188511570329462,-0.187204699765272,0.851500140102705,0.960583522057767
"FOXF2",82.390275047809,0.047924065216163,0.256896296744258,0.186550237677703,0.852013286250893,0.960583522057767
"HSF1",411.235039927935,0.0177821553430709,0.0951618794589311,0.186862170484401,0.851768700286045,0.960583522057767
"PPP1R3C",25.7035916468889,0.0445212367445712,0.23874228271564,0.186482412072768,0.852066470073034,0.960583522057767
"RSPO4",0.997183101356756,-0.100305922135377,0.535949892014074,-0.187155410664292,0.851538784176832,0.960583522057767
"SLC35A2",349.663798893446,-0.0394045754205294,0.210305505064111,-0.187368254618523,0.851371910944468,0.960583522057767
"SNX1",990.01758472187,-0.0269781196499438,0.144706941137782,-0.186432796089973,0.852105375682553,0.960583522057767
"TMEM116",64.3753544995154,0.03234787261042,0.173026450994281,0.186953338200812,0.851697218531183,0.960583522057767
"TRMO",118.686381262504,0.0217151969001582,0.116399841097602,0.186556929076474,0.852008039387423,0.960583522057767
"ZNF496",92.5838913923076,0.0302319787017308,0.161666350030167,0.187002296372062,0.851658832463202,0.960583522057767
"LGSN",8.12424308569709,0.0721558868380064,0.387325344752422,0.186292706675646,0.852215226583622,0.960634129036515
"STEAP3",134.362963782581,0.0477552141623959,0.256433937219733,0.186228136104604,0.852265860464018,0.960634129036515
"BAAT",2.74283854393092,-0.144565623625958,0.778598461831439,-0.185674170593539,0.852700284956653,0.960642388353291
"CBX8",38.473017515313,-0.0281534059562357,0.15141608518264,-0.185934050020357,0.852496479714729,0.960642388353291
"CCDC73",1.25338192952707,-0.13398524786211,0.722068762249965,-0.185557463315006,0.85279181350597,0.960642388353291
"DTX4",730.46995287953,0.0224595651884723,0.120784017295903,0.185948155155741,0.852485418326091,0.960642388353291
"F13A1",133.2473290972,-0.0474886424231659,0.255256435142198,-0.186042880355635,0.852411134626011,0.960642388353291
"GPR3",2.05625633229514,-0.137848051423475,0.742053348247571,-0.185765688880747,0.852628512448109,0.960642388353291
"HTD2",241.165398511912,0.0247457707241013,0.133133496272211,0.185871861079235,0.852545249251978,0.960642388353291
"PRKAR1B",138.415106481539,-0.0309799365286545,0.166957799730854,-0.185555491139653,0.852793360216161,0.960642388353291
"SGSM2",313.748137257886,-0.0287826954905439,0.15503899651659,-0.18564810233059,0.852720729013347,0.960642388353291
"GRIK4",2.85289174054808,0.0689955183598,0.372143947172544,0.185400082102666,0.852915244028251,0.960655896627716
"JPH3",5.27030169225526,0.100599590938459,0.542629408810601,0.185392810092923,0.852920947387955,0.960655896627716
"BLTP2",1292.62280648337,0.0143394867328381,0.0775639639902602,0.184873051803267,0.853328608169723,0.960712050747316
"CDC5L",516.70394616675,0.0110656646412287,0.0598681283752353,0.184833983315337,0.853359252248107,0.960712050747316
"DHFR",665.698405962712,-0.0153750133270496,0.0834537804735223,-0.184233874604731,0.85382998619722,0.960712050747316
"FUCA1",2077.03352449191,-0.029146666356632,0.157936163131377,-0.184547134606447,0.853584254019,0.960712050747316
"MRM3",82.7647469413277,-0.0233854208297951,0.126941732463283,-0.184221692708969,0.853839542391929,0.960712050747316
"NOX5",4.43416349709595,-0.0640206154298329,0.346606524152318,-0.184706896635618,0.853458936524974,0.960712050747316
"NTRK1",1.7227039633974,0.0810827464402657,0.438371545535518,0.184963525269904,0.853257644512088,0.960712050747316
"PARD6A",29.400109202056,-0.0409935201757687,0.222638287910083,-0.184126102300628,0.853914529868354,0.960712050747316
"PCLO",232.75397115976,0.0320959176426207,0.174361819131672,0.184076524335772,0.853953422642491,0.960712050747316
"SNRPD3",1046.41294693395,0.0130549964475196,0.0706752143951482,0.184718172548138,0.853450091827692,0.960712050747316
"SPIRE2",187.549637842238,0.0276219918078399,0.149249008261181,0.185073201689235,0.853171620442358,0.960712050747316
"STAT1",1537.7322369415,0.0319660879515608,0.172952934653515,0.184825357347072,0.853366018212875,0.960712050747316
"TRMT6",120.918647126688,-0.0218298818387685,0.118385933953196,-0.184395908448034,0.853702879371617,0.960712050747316
"UNC119",162.650773249474,-0.0263051120158092,0.142709273406666,-0.184326577999244,0.853757264911053,0.960712050747316
"WDR41",145.474821809766,-0.0187448416792666,0.101520252959924,-0.184641400437272,0.853510311360792,0.960712050747316
"ZFP14",133.736641858162,-0.018026533402755,0.0977640690410468,-0.184388125203611,0.853708984820986,0.960712050747316
"ZNF827",583.222076880222,-0.0190556923952598,0.102934034123032,-0.18512528492261,0.853130769868749,0.960712050747316
"RNF8",161.250998422291,-0.0147667153859347,0.0803057197759129,-0.183881240678,0.854106621636082,0.960799707972894
"SH3GL2",6.36489761327034,0.0532041087435211,0.289590893758967,0.183721622088725,0.854231845658878,0.960799707972894
"TMEM176A",1690.36119605528,0.0263728649026706,0.143533999518433,0.183739497200338,0.854217822088383,0.960799707972894
"ZNF541",5.33678482996393,0.0480303991156273,0.261486030776678,0.183682466604297,0.854262564492114,0.960799707972894
"SH3D19",1321.45999229122,0.0290885193365877,0.158437126609559,0.183596609955388,0.854329922779132,0.960810450403408
"TM4SF18",31.8038051621632,-0.0505003377825485,0.275289434036702,-0.183444518890673,0.854449247461271,0.960879630720824
"MLANA",20.4413844323831,-0.368433423583352,2.01007720217946,-0.183293170622438,0.854567992679327,0.960948150079365
"MAPK7",102.292530328888,-0.041852484185642,0.228637692518271,-0.183051550794922,0.85475757021847,0.960966286160795
"PABIR2",143.192294618072,-0.0184692267211395,0.100875168069178,-0.183089922670302,0.854727462668218,0.960966286160795
"PPA2",564.73047783846,0.0215727946947368,0.117763394426479,0.183187609356869,0.854650816161914,0.960966286160795
"MYH15",46.8896505522324,-0.0926206429803909,0.506323286802011,-0.182927875123801,0.854854610737457,0.961010381134073
"TMED4",1671.45789138644,-0.0229855947292538,0.125789523366348,-0.182730597223989,0.855009406838631,0.961094358667981
"ZNF576",147.56659181316,0.0155084440085355,0.0848915870089663,0.182685287847163,0.855044960088047,0.961094358667981
"MAG",0.936834753997425,0.15183238081783,0.831458529568815,0.182609685772986,0.855104283991233,0.961096044375053
"FAM120AOS",602.437542550996,-0.0141735091386616,0.0776493432982521,-0.182532247365196,0.855165049689127,0.961099350252416
"UHRF2",217.885603129537,0.0182006328409453,0.0997845634283314,0.182399283171866,0.855269388316041,0.961151622934478
"GTF3C1",387.218458110852,-0.0195391342058326,0.107223541144712,-0.182228025648416,0.8554037799153,0.961209928038315
"TOMM7",4153.98975073113,-0.0232179110163513,0.127440852280746,-0.182185779526987,0.855436932527691,0.961209928038315
"BDP1",241.148160474927,0.172870661487515,0.949578703256464,0.182049851049393,0.85554360403047,0.961264803798448
"SPMIP6",52.729569350005,-0.0472690161728301,0.259793902166451,-0.181948135728546,0.855623428075027,0.961289509127688
"LRRC37B",44.371957376861,-0.0250952180280374,0.138084954629782,-0.181737525969574,0.85578871487977,0.961410221697645
"MCMDC2",23.5024989064382,-0.098984990761181,0.544957991837008,-0.181637836757859,0.855866953305448,0.961433132663548
"ADD3",2054.08350399801,-0.0238782759468076,0.131692911565724,-0.181317852744797,0.856118093813244,0.961484183681524
"KLHL20",174.480829352687,-0.0160296986982923,0.0884225862273774,-0.181285114835616,0.856143789091303,0.961484183681524
"METRNL",86.3519692463144,-0.177056753590538,0.976009042819462,-0.181408927399958,0.85604661208529,0.961484183681524
"RHOB",663.322019873508,-0.0461147243257289,0.254318046385513,-0.181326983991631,0.856110926921964,0.961484183681524
